column
53 BYE BYE , Marshmello & Juice WRLD (Joytime Collective/ Republic)
54 DOUBLE DOWN , Lil Baby (Quality Control/ Motown/ Wolfpack/ 4PF)
57 COST TO BE ALIVE , Lil Baby & Rylo Rodriguez (Quality Control/ Motown/ Wolfpack/ 4PF)
58 SHIEST TALK , Lil Baby featuring Pooh Shiesty (Quality Control/ Motown/ Wolfpack/ 4PF)
61 EDGING , Blink-182 (Columbia)
64 TOP PRIORITY , Lil Baby (Quality Control/ Motown/ Wolfpack/ 4PF)
68 BACK AND FORTH , Lil Baby & EST Gee (Quality Control/ Motown/ Wolfpack/ 4PF)
69 DANGER , Lil Baby (Quality Control/ Motown/ Wolfpack/ 4PF)
70 RUSSIAN ROULETTE , Lil Baby (Quality Control/ Motown/ Wolfpack/ 4PF)
76 FR , Lil Baby (Quality Control/ Motown/ Wolfpack/ 4PF)
80 NO FLY ZONE , Lil Baby (Quality Control/ Motown/ Wolfpack/ 4PF)
81 STOP PLAYIN , Lil Baby featuring Jeremih (Quality Control/ Motown/ Wolfpack/ 4PF)
86 JUST WANNA ROCK , Lil Uzi Vert (Atlantic)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK (#1)
1 D ANTI-HERO , Taylor Swift (Republic) 1 (1) (1 WEEK AT #1)
2 D LAVENDER HAZE , Taylor Swift (Republic) 1 (2)
3 D MAROON , Taylor Swift (Republic) 1 (3)
4 D SNOW ON THE BEACH , Taylor Swift featuring Lana Del Ray (Republic) 1 (4)
5 D MIDNIGHT RAIN , Taylor Swift (Republic) 1 (5)
6 D BEJEWELED , Taylor Swift (Republic) 1 (6)
7 D QUESTION…? , Taylor Swift (Republic) 1 (7)
8 D YOU’RE ON YOUR OWN, KID , Taylor Swift (Republic) 1 (8)
9 D KARMA , Taylor Swift (Republic) 1 (9)
10 D VIGILANTE SHIT , Taylor Swift (Republic) 1 (10)"
"11 1 UNHOLY , Sam Smith & Kim Petras (Capitol/ EMI) 5 (1) (1 WEEK AT #1)
12 2 BAD HABIT , Steve Lacy (L-M/ RCA) 17 (1) (3 WEEKS AT #1)
13 D MASTERMIND , Taylor Swift (Republic) 1 (13)
14 D LABYRINTH , Taylor Swift (Republic) 1 (14)
15 D SWEET NOTHING , Taylor Swift (Republic) 1 (15)
16 3 AS IT WAS , Harry Styles (Erskine/ Columbia) 30 (1) (15 WEEKS AT #1)
17 5 I LIKE YOU (A HAPPIER SONG) , Post Malone featuring Doja Cat (Republic) 21 (3)
18 6 I AIN’T WORRIED , OneRepublic (Interscope) 20 (6)
19 7 YOU PROOF , Morgan Wallen (Big Loud/ Republic) 24 (5)
20 D WOULD’VE, COULD’VE, SHOULD’VE , Taylor Swift (Republic) 1 (20)"
"21 D BIGGER THAN THE WHOLE SKY , Taylor Swift (Republic) 1 (21)
22 9 SUPER FREAKY GIRL , Nicki Minaj (Young Money/ Cash Money/ Republic) 11 (1) (1 WEEK AT #1)
23 11 SUNROOF , Nicky Youre & dazy (Thirty Knots/ Columbia) 22 (4)
24 14 I’M GOOD (BLUE) , David Guetta & Bebe Rexha (What a DJ/ Warner UK) 9 (14)
25 29 UNDER THE INFLUENCE , Chris Brown (CBE/ RCA) 7 (23)
26 D THE GREAT WAR , Taylor Swift (Republic) 1 (26)
27 13 VEGAS , Doja Cat (Kemosabe/ RCA) 21 (10)
28 12 SOMETHING IN THE ORANGE , Zach Bryan (Warner) 27 (12)
29 17 WASTED ON YOU , Morgan Wallen (Big Loud/ Republic) 50 (9)
30 31 JIMMY COOKS , Drake featuring 21 Savage (OVO/ Republic) 19 (1) (1 WEEK AT #1)"
"31 18 WAIT FOR U , Future featuring Drake & Tems (Freebandz/ Epic) 26 (1) (1 WEEK AT #1)
32 D PARIS , Taylor Swift (Republic) 1 (32)
33 D HIGH INFIDELITY , Taylor Swift (Republic) 1 (33)
34 24 TOMORROW 2 , GloRilla & Cardi B (CMG/ Interscope) 5 (9)
35 25 TITI ME PREGUNTO , Bad Bunny (Rimas) 25 (5)
36 20 ABOUT DAMN TIME , Lizzo (Nice Life/ Atlantic) 28 (1) (2 WEEKS AT #1)
37 23 THE KIND OF LOVE WE MAKE , Luke Combs (River House/ Columbia) 19 (8)
38 27 LATE NIGHT TALKING , Harry Styles (Erskine/ Columbia) 23 (3)
39 33 CUFF IT , Beyonce (Parkwood/ Columbia) 11 (13)
40 28 SHE HAD ME AT HEADS CAROLINA , Cole Swindell (Warner Music Nashville) 22 (16)"
"42 30 ME PORTO BONITO , Bad Bunny & Chencho Corleone (Rimas) 25 (6)
43 37 DIE FOR YOU , the Weeknd (XO/ Republic) 13 (33)
44 4 CALIFORNIA BREEZE , Lil Baby (Quality Control/ Motown/ Wolfpack/ 4PF) 2 (4)
46 8 FOREVER , Lil Baby featuring Fridayy (Quality Control/ Motown/ Wolfpack/ 4PF) 2 (8)
47 34 HOLD ME CLOSER , Elton John & Britney Spears (EMI/ Mercury) 9 (6)
50 39 UNSTOPPABLE , Sia (Monkey Puzzle/ RCA) 17 (28)
51 38 THANK GOD , Kane Brown with Katelyn Brown (RCA Nashville) 7 (22)
52 36 FALL IN LOVE , Bailey Zimmerman (Warner Music Nashville) 26 (29)
53 35 ROCK AND A HARD PLACE , Bailey Zimmerman (Warner Music Nashville) 20 (24)
55 21 HEYY , Lil Baby (Quality Control/ Motown/ Wolfpack/ 4PF) 3 (21)
63 10 REAL SPILL , Lil Baby (Quality Control/ Motown/ Wolfpack/ 4PF) 2 (10)
66 22 STAND ON IT , Lil Baby (Quality Control/ Motown/ Wolfpack/ 4PF) 2 (22)
67 19 NEVER HATING , Lil Baby & Young Thug (Quality Control/ Motown/ Wolfpack/ 4PF) 2 (19)
71 26 NOT FINISHED , Lil Baby (Quality Control/ Motown/ Wolfpack/ 4PF) 2 (26)
73 15 POP OUT , Lil Baby & Nardo Wick (Quality Control/ Motown/ Wolfpack/ 4PF) 2 (15)
75 40 POLAND , Lil Yachty (Quality Control) 3 (40)
91 32 PERFECT TIMING , Lil Baby (Quality Control/ Motown/ Wolfpack/ 4PF) 2 (32)
— 16 IN A MINUTE , Lil Baby (Quality Control/ Motown/ Wolfpack/ 4PF) 28 (14)"
"41 D GLITCH , Taylor Swift (Republic) 1 (41)
45 D DEAR READER , Taylor Swift (Republic) 1 (45)
48 86 JUST WANNA ROCK , Lil Uzi Vert (Atlantic) 2 (48)"
"1 ANTI-HERO , Taylor Swift (Republic)
2 LAVENDER HAZE , Taylor Swift (Republic)
3 MAROON , Taylor Swift (Republic)
4 SNOW ON THE BEACH , Taylor Swift featuring Lana Del Ray (Republic)
5 MIDNIGHT RAIN , Taylor Swift (Republic)
6 BEJEWELED , Taylor Swift (Republic)
7 QUESTION…? , Taylor Swift (Republic)
8 YOU’RE ON YOUR OWN, KID , Taylor Swift (Republic)
9 KARMA , Taylor Swift (Republic)
10 VIGILANTE SHIT , Taylor Swift (Republic)
13 MASTERMIND , Taylor Swift (Republic)
14 LABYRINTH , Taylor Swift (Republic)
15 SWEET NOTHING , Taylor Swift (Republic)
20 WOULD’VE, COULD’VE, SHOULD’VE , Taylor Swift (Republic)
21 BIGGER THAN THE WHOLE SKY , Taylor Swift (Republic)
26 THE GREAT WAR , Taylor Swift (Republic)
32 PARIS , Taylor Swift (Republic)
33 HIGH INFIDELITY , Taylor Swift (Republic)
41 GLITCH , Taylor Swift (Republic)
45 DEAR READER , Taylor Swift (Republic)
65 MONOTONIA , Shakira + Ozuna (VP/ Dimelo VI/ Sony Latin)
95 MADE YOU LOOK , Meghan Trainor (Epic)
96 re DARK RED , Steve Lacy (L-M/ RCA) 5 (78)
99 MISS YOU , Oliver Tree & Robin Schulz (Atlantic)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK (#1)
1 1 ANTI-HERO , Taylor Swift (Republic) 2 (1) (2 WEEKS AT #1)
2 D LIFT ME UP , Rihanna (Westbury Road/ Roc Nation) 1 (2)
3 11 UNHOLY , Sam Smith & Kim Petras (Capitol/ EMI) 6 (1) (1 WEEK AT #1)
4 12 BAD HABIT , Steve Lacy (L-M/ RCA) 18 (1) (3 WEEKS AT #1)
5 16 AS IT WAS , Harry Styles (Erskine/ Columbia) 31 (1) (15 WEEKS AT #1)
6 2 LAVENDER HAZE , Taylor Swift (Republic) 2 (2)
7 5 MIDNIGHT RAIN , Taylor Swift (Republic) 2 (5)
8 17 I LIKE YOU (A HAPPIER SONG) , Post Malone featuring Doja Cat (Republic) 22 (3)
9 6 BEJEWELED , Taylor Swift (Republic) 2 (6)
10 22 SUPER FREAKY GIRL , Nicki Minaj (Young Money/ Cash Money/ Republic) 12 (1) (1 WEEK AT #1)"
"11 D SHIRT , SZA (Top Dawg/ RCA) 1 (11)
12 3 MAROON , Taylor Swift (Republic) 2 (3)
13 18 I AIN’T WORRIED , OneRepublic (Interscope) 21 (6)
14 19 YOU PROOF , Morgan Wallen (Big Loud/ Republic) 25 (5)
15 24 I’M GOOD (BLUE) , David Guetta & Bebe Rexha (What a DJ/ Warner UK) 10 (14)
16 4 SNOW ON THE BEACH , Taylor Swift featuring Lana Del Ray (Republic) 2 (4)
17 9 KARMA , Taylor Swift (Republic) 2 (9)
18 27 VEGAS , Doja Cat (Kemosabe/ RCA) 22 (10)
19 23 SUNROOF , Nicky Youre & dazy (Thirty Knots/ Columbia) 23 (4)
20 8 YOU’RE ON YOUR OWN, KID , Taylor Swift (Republic) 2 (8)"
"21 25 UNDER THE INFLUENCE , Chris Brown (CBE/ RCA) 8 (21)
22 29 WASTED ON YOU , Morgan Wallen (Big Loud/ Republic) 51 (9)
23 D IN MY HEAD , Juice WRLD (Grade A/ Interscope) 1 (23)
24 10 VIGILANTE SHIT , Taylor Swift (Republic) 2 (10)
25 30 JIMMY COOKS , Drake featuring 21 Savage (OVO/ Republic) 20 (1) (1 WEEK AT #1)
26 re THRILLER , Michael Jackson (Epic) 22 (4)
27 43 DIE FOR YOU , the Weeknd (XO/ Republic) 14 (27)
28 31 WAIT FOR U , Future featuring Drake & Tems (Freebandz/ Epic) 27 (1) (1 WEEK AT #1)
29 28 SOMETHING IN THE ORANGE , Zach Bryan (Warner) 28 (12)
30 35 TITI ME PREGUNTO , Bad Bunny (Rimas) 26 (5)"
"31 39 CUFF IT , Beyonce (Parkwood/ Columbia) 12 (13)
32 7 QUESTION…? , Taylor Swift (Republic) 2 (7)
33 36 ABOUT DAMN TIME , Lizzo (Nice Life/ Atlantic) 29 (1) (2 WEEKS AT #1)
34 38 LATE NIGHT TALKING , Harry Styles (Erskine/ Columbia) 24 (3)
35 34 TOMORROW 2 , GloRilla & Cardi B (CMG/ Interscope) 6 (9)
36 37 THE KIND OF LOVE WE MAKE , Luke Combs (River House/ Columbia) 20 (8)
37 40 SHE HAD ME AT HEADS CAROLINA , Cole Swindell (Warner Music Nashville) 23 (16)
38 13 MASTERMIND , Taylor Swift (Republic) 2 (13)
39 50 UNSTOPPABLE , Sia (Monkey Puzzle/ RCA) 18 (28)
40 47 HOLD ME CLOSER , Elton John & Britney Spears (EMI/ Mercury) 10 (6)"
"42 14 LABYRINTH , Taylor Swift (Republic) 2 (14)
45 15 SWEET NOTHING , Taylor Swift (Republic) 2 (15)
59 20 WOULD’VE, COULD’VE, SHOULD’VE , Taylor Swift (Republic) 2 (20)
68 21 BIGGER THAN THE WHOLE SKY , Taylor Swift (Republic) 2 (21)
71 26 THE GREAT WAR , Taylor Swift (Republic) 2 (26)
73 32 PARIS , Taylor Swift (Republic) 2 (32)
79 33 HIGH INFIDELITY , Taylor Swift (Republic) 2 (33)"
"41 42 ME PORTO BONITO , Bad Bunny & Chencho Corleone (Rimas) 26 (6)
43 51 THANK GOD , Kane Brown with Katelyn Brown (RCA Nashville) 8 (22)
44 49 5 FOOT 9 , Tyler Hubbard (EMI Nashville) 21 (22)
46 54 GOLDEN HOUR , JVKE (JVKE) 10 (46)
47 re MONSTER MASH , Bobby “Boris” Pickett & the Crypt-Kickers (Garpax/ Parrot) 39 (1) (2 WEEKS AT #1)
48 48 JUST WANNA ROCK , Lil Uzi Vert (Atlantic) 3 (48)
49 re GHOSTBUSTERS , Ray Parker Jr. (Arista) 23 (1) (3 WEEKS AT #1)
50 52 FALL IN LOVE , Bailey Zimmerman (Warner Music Nashville) 27 (29)"
"2 LIFT ME UP , Rihanna (Westbury Road/ Roc Nation)
11 SHIRT , SZA (Top Dawg/ RCA)
23 IN MY HEAD , Juice WRLD (Grade A/ Interscope)
26 re THRILLER , Michael Jackson (Epic) 22 (4)
47 re MONSTER MASH , Bobby “Boris” Pickett & the Crypt-Kickers (Garpax/ Parrot) 39 (1) (2 WEEKS AT #1)
49 re GHOSTBUSTERS , Ray Parker Jr. (Arista) 23 (1) (3 WEEKS AT #1)
51 THE ASTRONAUT , JIN (Big Hit Music)
78 re HOTEL LOBBY (UNC AND PHEW) , Quavo & Takeoff (YRN the Label/ Quality Control/ Capitol/ Motown) 17 (59)
92 AIN’T SAFE , Trippie Redd & Don Toliver (TenThousand Projects)
96 300 BLACKOUT , Kodak Black (Sniper Gang)
99 re BZRP MUSIC SESSIONS, VOL. 52 , Bizarrap & Quevedo (Dale Play) 10 (79)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK (#1)
1 1 ANTI-HERO , Taylor Swift (Republic) 3 (1) (3 WEEKS AT #1)
2 D RICH FLEX , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 1 (2)
3 D MAJOR DISTRIBUTION , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 1 (3)
4 D ON BS , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 1 (4)
5 D SPIN BOUT U , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 1 (5)
6 D PUSSY & MILLIONS , Drake & 21 Savage featuring Travis Scott (OVO/ Republic/ Slaughter Gang / Epic) 1 (6)
7 D PRIVILEGED RAPPERS , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 1 (7)
8 D CIRCO LOCO , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 1 (8)
9 D BACKOUTSIDEBOYZ , Drake (OVO/ Republic/ Slaughter Gang / Epic) 1 (9)
10 3 UNHOLY , Sam Smith & Kim Petras (Capitol/ EMI) 7 (1) (1 WEEK AT #1)"
"11 D HOURS IN SILENCE , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 1 (11)
12 D BROKE BOYS , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 1 (12)
13 4 BAD HABIT , Steve Lacy (L-M/ RCA) 19 (1) (3 WEEKS AT #1)
14 D TREACHEROUS TWINS , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 1 (14)
15 D MIDDLE OF THE OCEAN , Drake (OVO/ Republic/ Slaughter Gang / Epic) 1 (15)
16 D JUMBOTRON SHIT POPPIN , Drake (OVO/ Republic/ Slaughter Gang / Epic) 1 (16)
17 5 AS IT WAS , Harry Styles (Erskine/ Columbia) 32 (1) (15 WEEKS AT #1)
18 D MORE M’S , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 1 (18)
19 D I GUESS IT’S FUCK ME , Drake (OVO/ Republic/ Slaughter Gang / Epic) 1 (19)
20 15 I’M GOOD (BLUE) , David Guetta & Bebe Rexha (What a DJ/ Warner UK) 11 (14)"
"21 10 SUPER FREAKY GIRL , Nicki Minaj (Young Money/ Cash Money/ Republic) 13 (1) (1 WEEK AT #1)
22 2 LIFT ME UP , Rihanna (Westbury Road/ Roc Nation) 2 (2)
23 6 LAVENDER HAZE , Taylor Swift (Republic) 3 (2)
24 8 I LIKE YOU (A HAPPIER SONG) , Post Malone featuring Doja Cat (Republic) 23 (3)
25 14 YOU PROOF , Morgan Wallen (Big Loud/ Republic) 26 (5)
26 29 SOMETHING IN THE ORANGE , Zach Bryan (Warner) 29 (12)
27 D 3AM ON GLENWOOD , 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 1 (27)
28 13 I AIN’T WORRIED , OneRepublic (Interscope) 22 (6)
29 18 VEGAS , Doja Cat (Kemosabe/ RCA) 23 (10)
30 7 MIDNIGHT RAIN , Taylor Swift (Republic) 3 (5)"
"31 25 JIMMY COOKS , Drake featuring 21 Savage (OVO/ Republic) 21 (1) (1 WEEK AT #1)
32 21 UNDER THE INFLUENCE , Chris Brown (CBE/ RCA) 9 (21)
33 9 BEJEWELED , Taylor Swift (Republic) 3 (6)
34 27 DIE FOR YOU , the Weeknd (XO/ Republic) 15 (27)
35 19 SUNROOF , Nicky Youre & dazy (Thirty Knots/ Columbia) 24 (4)
36 12 MAROON , Taylor Swift (Republic) 3 (3)
37 22 WASTED ON YOU , Morgan Wallen (Big Loud/ Republic) 52 (9)
38 31 CUFF IT , Beyonce (Parkwood/ Columbia) 13 (13)
39 17 KARMA , Taylor Swift (Republic) 3 (9)
40 16 SNOW ON THE BEACH , Taylor Swift featuring Lana Del Ray (Republic) 3 (4)"
"41 28 WAIT FOR U , Future featuring Drake & Tems (Freebandz/ Epic) 28 (1) (1 WEEK AT #1)
42 20 YOU’RE ON YOUR OWN, KID , Taylor Swift (Republic) 3 (8)
43 30 TITI ME PREGUNTO , Bad Bunny (Rimas) 27 (5)
45 36 THE KIND OF LOVE WE MAKE , Luke Combs (River House/ Columbia) 21 (8)
46 11 SHIRT , SZA (Top Dawg/ RCA) 2 (11)
47 37 SHE HAD ME AT HEADS CAROLINA , Cole Swindell (Warner Music Nashville) 24 (16)
48 33 ABOUT DAMN TIME , Lizzo (Nice Life/ Atlantic) 30 (1) (2 WEEKS AT #1)
49 35 TOMORROW 2 , GloRilla & Cardi B (CMG/ Interscope) 7 (9)
50 39 UNSTOPPABLE , Sia (Monkey Puzzle/ RCA) 19 (28)
51 24 VIGILANTE SHIT , Taylor Swift (Republic) 3 (10)
55 40 HOLD ME CLOSER , Elton John & Britney Spears (EMI/ Mercury) 11 (6)
56 32 QUESTION…? , Taylor Swift (Republic) 3 (7)
65 38 MASTERMIND , Taylor Swift (Republic) 3 (13)
94 23 IN MY HEAD , Juice WRLD (Grade A/ Interscope) 2 (23)
— 26 THRILLER , Michael Jackson (Epic) 22 (4)
— 34 LATE NIGHT TALKING , Harry Styles (Erskine/ Columbia) 24 (3)"
"44 48 JUST WANNA ROCK , Lil Uzi Vert (Atlantic) 4 (44)"
"2 RICH FLEX , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic)
3 MAJOR DISTRIBUTION , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic)
4 ON BS , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic)
5 SPIN BOUT U , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic)
6 PUSSY & MILLIONS , Drake & 21 Savage featuring Travis Scott (OVO/ Republic/ Slaughter Gang / Epic)
7 PRIVILEGED RAPPERS , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic)
8 CIRCO LOCO , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic)
9 BACKOUTSIDEBOYZ , Drake (OVO/ Republic/ Slaughter Gang / Epic)
11 HOURS IN SILENCE , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic)
12 BROKE BOYS , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic)
14 TREACHEROUS TWINS , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic)
15 MIDDLE OF THE OCEAN , Drake (OVO/ Republic/ Slaughter Gang / Epic)
16 JUMBOTRON SHIT POPPIN , Drake (OVO/ Republic/ Slaughter Gang / Epic)
18 MORE M’S , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic)
19 I GUESS IT’S FUCK ME , Drake (OVO/ Republic/ Slaughter Gang / Epic)
27 3AM ON GLENWOOD , 21 Savage (OVO/ Republic/ Slaughter Gang / Epic)
53 DIE FOR YOU , Joji (88rising/ Warner)
83 MY MIND & ME , Selena Gomez (Interscope)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK (#1)
1 1 ANTI-HERO , Taylor Swift (Republic) 4 (1) (4 WEEKS AT #1)
2 2 RICH FLEX , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 2 (2)
3 10 UNHOLY , Sam Smith & Kim Petras (Capitol/ EMI) 8 (1) (1 WEEK AT #1)
4 13 BAD HABIT , Steve Lacy (L-M/ RCA) 20 (1) (3 WEEKS AT #1)
5 17 AS IT WAS , Harry Styles (Erskine/ Columbia) 33 (1) (15 WEEKS AT #1)
6 3 MAJOR DISTRIBUTION , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 2 (3)
7 20 I’M GOOD (BLUE) , David Guetta & Bebe Rexha (What a DJ/ Warner UK) 12 (7)
8 22 LIFT ME UP , Rihanna (Westbury Road/ Roc Nation) 3 (2)
9 5 SPIN BOUT U , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 2 (5)
10 4 ON BS , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 2 (4)"
"11 21 SUPER FREAKY GIRL , Nicki Minaj (Young Money/ Cash Money/ Republic) 14 (1) ( 1 WEEK AT #1)
12 34 DIE FOR YOU , the Weeknd (XO/ Republic) 16 (12)
13 25 YOU PROOF , Morgan Wallen (Big Loud/ Republic) 27 (5)
14 8 CIRCO LOCO , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 2 (8)
15 6 PUSSY & MILLIONS , Drake & 21 Savage featuring Travis Scott (OVO/ Republic/ Slaughter Gang / Epic) 2 (6)
16 24 I LIKE YOU (A HAPPIER SONG) , Post Malone featuring Doja Cat (Republic) 24 (3)
17 32 UNDER THE INFLUENCE , Chris Brown (CBE/ RCA) 10 (17)
18 29 VEGAS , Doja Cat (Kemosabe/ RCA) 24 (10)
19 26 SOMETHING IN THE ORANGE , Zach Bryan (Warner) 30 (12)
20 38 CUFF IT , Beyonce (Parkwood/ Columbia) 14 (13)"
"21 23 LAVENDER HAZE , Taylor Swift (Republic) 4 (2)
22 7 PRIVILEGED RAPPERS , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 2 (7)
23 37 WASTED ON YOU , Morgan Wallen (Big Loud/ Republic) 53 (9)
24 28 I AIN’T WORRIED , OneRepublic (Interscope) 23 (6)
25 re ALL I WANT FOR CHRISTMAS IS YOU , Mariah Carey (Columbia) 52 (1) (8 WEEKS AT #1)
26 9 BACKOUTSIDEBOYZ , Drake (OVO/ Republic/ Slaughter Gang / Epic) 2 (9)
27 31 JIMMY COOKS , Drake featuring 21 Savage (OVO/ Republic) 22 (1) (1 WEEK AT #1)
28 35 SUNROOF , Nicky Youre & dazy (Thirty Knots/ Columbia) 25 (4)
29 49 TOMORROW 2 , GloRilla & Cardi B (CMG/ Interscope) 8 (9)
30 41 WAIT FOR U , Future featuring Drake & Tems (Freebandz/ Epic) 29 (1) (1 WEEK AT #1)"
"31 47 SHE HAD ME AT HEADS CAROLINA , Cole Swindell (Warner Music Nashville) 25 (16)
32 43 TITI ME PREGUNTO , Bad Bunny (Rimas) 28 (5)
33 30 MIDNIGHT RAIN , Taylor Swift (Republic) 4 (5)
34 12 BROKE BOYS , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 2 (12)
35 33 BEJEWELED , Taylor Swift (Republic) 4 (6)
36 45 THE KIND OF LOVE WE MAKE , Luke Combs (River House/ Columbia) 22 (8)
37 11 HOURS IN SILENCE , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 2 (11)
38 48 ABOUT DAMN TIME , Lizzo (Nice Life/ Atlantic) 31 (1) (2 WEEKS AT #1)
39 36 MAROON , Taylor Swift (Republic) 4 (3)
40 61 MADE YOU LOOK , Meghan Trainor (Epic) 4 (40)"
"41 28 WAIT FOR U , Future featuring Drake & Tems (Freebandz/ Epic) 28 (1) (1 WEEK AT #1)
42 20 YOU’RE ON YOUR OWN, KID , Taylor Swift (Republic) 3 (8)
43 30 TITI ME PREGUNTO , Bad Bunny (Rimas) 27 (5)
45 36 THE KIND OF LOVE WE MAKE , Luke Combs (River House/ Columbia) 21 (8)
46 11 SHIRT , SZA (Top Dawg/ RCA) 2 (11)
47 37 SHE HAD ME AT HEADS CAROLINA , Cole Swindell (Warner Music Nashville) 24 (16)
48 33 ABOUT DAMN TIME , Lizzo (Nice Life/ Atlantic) 30 (1) (2 WEEKS AT #1)
49 35 TOMORROW 2 , GloRilla & Cardi B (CMG/ Interscope) 7 (9)
50 39 UNSTOPPABLE , Sia (Monkey Puzzle/ RCA) 19 (28)
51 24 VIGILANTE SHIT , Taylor Swift (Republic) 3 (10)
55 40 HOLD ME CLOSER , Elton John & Britney Spears (EMI/ Mercury) 11 (6)
56 32 QUESTION…? , Taylor Swift (Republic) 3 (7)
65 38 MASTERMIND , Taylor Swift (Republic) 3 (13)
94 23 IN MY HEAD , Juice WRLD (Grade A/ Interscope) 2 (23)
— 26 THRILLER , Michael Jackson (Epic) 22 (4)
— 34 LATE NIGHT TALKING , Harry Styles (Erskine/ Columbia) 24 (3)"
"45 39 KARMA , Taylor Swift (Republic) 4 (9)
49 40 SNOW ON THE BEACH , Taylor Swift featuring Lana Del Ray (Republic) 4 (4)
52 16 JUMBOTRON SHIT POPPIN , Drake (OVO/ Republic/ Slaughter Gang / Epic) 2 (16)
58 14 TREACHEROUS TWINS , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 2 (14)
67 15 MIDDLE OF THE OCEAN , Drake (OVO/ Republic/ Slaughter Gang / Epic) 2 (15)
69 18 MORE M’S , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 2 (18)
81 19 I GUESS IT’S FUCK ME , Drake (OVO/ Republic/ Slaughter Gang / Epic) 2 (19)
95 27 3AM ON GLENWOOD , 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 2 (27)"
"41 re ROCKIN’ AROUND THE CHRISTMAS TREE Brenda Lee (Decca) 46 (2)
42 57 GOLDEN HOUR JVKE (JVKE) 12 (42)
43 52 THANK GOD Kane Brown with Katelyn Brown (RCA Nashville) 10 (22)
44 50 UNSTOPPABLE Sia (Monkey Puzzle/ RCA) 20 (28)
46 55 HOLD ME CLOSER Elton John & Britney Spears (EMI/ Mercury) 12 (6)
50 re JINGLE BELL ROCK Bobby Helms (Decca) 43 (3)"
"25 re ALL I WANT FOR CHRISTMAS IS YOU Mariah Carey (Columbia) 52 (1) (8 WEEKS AT #1)
41 re ROCKIN’ AROUND THE CHRISTMAS TREE Brenda Lee (Decca) 46 (2)
50 re JINGLE BELL ROCK Bobby Helms (Decca) 43 (3)
86 HEART LIKE A TRUCK Lainey Wilson (Broken Bow)
91 BREAK MY HEART Rod Wave (Alamo)
98 re FORGET ME Lewis Capaldi (Vertigo/ Universal) 5 (95)
99 GOING, GOING, GONE Luke Combs (River House/ Columbia)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK (#1)
1 1 ANTI-HERO , Taylor Swift (Republic) 5 (1) (5 WEEKS AT #1)
2 2 RICH FLEX , Drake & 21 Savage (OVO/ Republic/ Slaughter Gang / Epic) 3 (2)
3 3 UNHOLY , Sam Smith & Kim Petras (Capitol/ EMI) 9 (1) (1 WEEK AT #1)
4 4 BAD HABIT , Steve Lacy (L-M/ RCA) 21 (1) (3 WEEKS AT #1)
5 25 ALL I WANT FOR CHRISTMAS IS YOU , Mariah Carey (Columbia) 53 (1) (8 WEEKS AT #1)
6 41 ROCKIN’ AROUND THE CHRISTMAS TREE , Brenda Lee (Decca) 47 (2)
7 7 I’M GOOD (BLUE) , David Guetta & Bebe Rexha (What a DJ/ Warner UK) 13 (7)
